date,file_path,mean,median,stdev,var,iqr,valid_pixels
2012-02-05T00:00:00,temp_folder/sa1207.tif,0.5569859301472819,0.6122448979591837,0.296303947605321,0.08779602936649683,0.3877551020408163,17770827
2012-02-10T00:00:00,temp_folder/sa1208.tif,0.5608712021513562,0.6122448979591837,0.2914483234692021,0.08494212525300864,0.36734693877551017,17770827
2012-02-15T00:00:00,temp_folder/sa1209.tif,0.5633971073190168,0.6122448979591837,0.2866245836284397,0.08215365194017642,0.36734693877551017,17770827
2012-02-20T00:00:00,temp_folder/sa1210.tif,0.5645517166921409,0.6122448979591837,0.2825614887078852,0.07984099490081635,0.36734693877551017,17770827
2012-02-25T00:00:00,temp_folder/sa1211.tif,0.5588243515303294,0.6122448979591837,0.27726229273463304,0.07687437897246534,0.346938775510204,17770827
2012-03-01T00:00:00,temp_folder/sa1212.tif,0.5537136807506199,0.5918367346938775,0.27546865931185205,0.07588298226306922,0.346938775510204,17770827
2012-03-06T00:00:00,temp_folder/sa1213.tif,0.5453595141900787,0.5714285714285714,0.27505827878072736,0.07565705672581634,0.3265306122448979,17770827
2012-03-11T00:00:00,temp_folder/sa1214.tif,0.5374154228034328,0.5714285714285714,0.27781971832792285,0.07718379589180639,0.346938775510204,17770827
2012-03-17T00:00:00,temp_folder/sa1215.tif,0.5237760985930461,0.5510204081632653,0.2786054690391605,0.07762100737853062,0.346938775510204,17770827
2012-03-22T00:00:00,temp_folder/sa1216.tif,0.5060821008301912,0.5306122448979591,0.2775036077319986,0.07700825230427497,0.34693877551020424,17770827
2012-03-27T00:00:00,temp_folder/sa1217.tif,0.4847239305096463,0.48979591836734704,0.2740150055511937,0.07508422326722071,0.34693877551020424,17770827
